Letter,Disease Name,URL,Symptoms
A,Atrioventricular canal defect,https://www.mayoclinic.org/diseases-conditions/atrioventricular-canal-defect/symptoms-causes/syc-20361492,"Blue or gray skin color due to low oxygen levels Difficulty breathing or rapid breathing Excessive sweating Fatigue Irregular or rapid heartbeat Lack of appetite Poor weight gain Swelling in the legs, ankles and feet Wheezing"
A,Atrioventricular nodal reentry tachycardia (AVNRT),https://www.mayoclinic.org/diseases-conditions/avnrt/symptoms-causes/syc-20573830,"A pounding feeling in the neck. Pounding or fluttering heartbeat, called palpitations. Chest pressure, tightness or pain. Dizziness or lightheadedness. Shortness of breath. Sweating. Weakness or extreme tiredness. Fainting or almost fainting."
A,Attention-deficit/hyperactivity disorder (ADHD) in children,https://www.mayoclinic.org/diseases-conditions/adhd/symptoms-causes/syc-20350889,"Predominately inattentive. In this type, most symptoms fall under inattention. This means having trouble focusing and staying on a task. It also includes trouble getting and staying organized. Predominately hyperactive and impulsive. In this type, most symptoms involve being hyperactive and impulsive. Hyperactive means being too active and having too much energy. It may include disruptive behavior. Being impulsive means acting without thinking ahead about the results or effects of behavior. Combined. This type is a mix of inattentive symptoms and hyperactive and impulsive symptoms. The person meets the criteria for both predominately inattentive and predominately hyperactive and impulsive types of ADHD."
A,Atypical genitalia,https://www.mayoclinic.org/diseases-conditions/atypical-genitalia/symptoms-causes/syc-20369273,"An enlarged clitoris, which may look like a penis. Closed labia, or labia that include folds and look like a scrotum. Lumps that feel like testicles in the fused labia."
A,Atypical hyperplasia of the breast,https://www.mayoclinic.org/diseases-conditions/atypical-hyperplasia/symptoms-causes/syc-20369773,Atypical ductal hyperplasia describes a growth of atypical cells within the breast ducts. The breast ducts are tubes that can carry breast milk to the nipple. This type of atypical hyperplasia is most common. Atypical lobular hyperplasia describes a growth of atypical cells within the breast lobules. The breast lobules are glands that can make breast milk. This type of atypical hyperplasia is less common.
A,Auditory processing disorder,https://www.mayoclinic.org/diseases-conditions/auditory-processing-disorder/symptoms-causes/syc-20555261,
A,Autism spectrum disorder,https://www.mayoclinic.org/diseases-conditions/autism-spectrum-disorder/symptoms-causes/syc-20352928,"Don't respond to their name, or they don't seem to hear at times. Don't want to be cuddled or held and prefer to play alone, retreating into their own worlds. Have poor eye contact and have no expression on their faces. Don't speak or have delayed speech or lose the ability to say words or sentences as they could before. Can't start a conversation or keep one going, or only start one to make requests or label items. Speak with an unusual tone or rhythm and may use a singsong voice or robotlike speech. Repeat words or phrases word for word but don't know how to use them. Don't seem to understand simple questions or directions. Don't show emotions or feelings and don't seem to be aware of how others feel. Don't point at or bring objects to share interest. Are passive, aggressive or disruptive when interacting with others. Have a hard time figuring out what it means when people have different looks on their faces, position their bodies differently or speak in different tones of voice."
A,Autoimmune encephalitis,https://www.mayoclinic.org/diseases-conditions/autoimmune-encephalitis/symptoms-causes/syc-20576380,"Psychiatric symptoms that may include anxiety, panic attacks, changes in behavior, agitation, hallucinations, delusions and trouble organizing thoughts. Trouble with memory. Trouble with language, such as talking less or repeating words or phrases. Movements that are not voluntary. Seizures. Changes in consciousness. Less sleep at the beginning of the disease followed by excess sleep during recovery."
A,Autoimmune epilepsy,https://www.mayoclinic.org/diseases-conditions/autoimmune-epilepsy/symptoms-causes/syc-20576892,"Focal seizures. These are the most common type of seizure in autoimmune epilepsy. Sometimes focal seizures cause a change or loss of awareness. The seizures may cause the person to stare and not respond to the environment. Other types of focal seizures don't cause a change in awareness. These seizures cause different symptoms depending on which part of the brain causes them. Focal seizures may cause one part of the body to shake. Or they may cause a feeling that his has happened before, known as déjà vu. Focal seizures also may cause nausea or vision symptoms, such as flashing lights. Faciobrachial dystonic seizures. These seizures cause muscle contractions on one side of the face and in an arm, both on the same side of the body."
A,Autoimmune hepatitis,https://www.mayoclinic.org/diseases-conditions/autoimmune-hepatitis/symptoms-causes/syc-20352153,"Fatigue. Belly discomfort. Yellowing of the skin and whites of the eyes, called jaundice. Depending on skin color, this change may be harder or easier to see. An enlarged liver. Irregular blood vessels on the skin, called spider angiomas. Skin rash. Joint pain. Loss of menstrual periods."
A,Autoimmune pancreatitis,https://www.mayoclinic.org/diseases-conditions/autoimmune-pancreatitis/symptoms-causes/syc-20369800,"Dark urine. Pale stools or stools that float in the toilet. Yellow skin and eyes, called jaundice. Pain in your upper belly or middle part of your back. Nausea and vomiting. Weakness or extreme tiredness. Loss of appetite or feelings of fullness. Weight loss for no known reason."
A,Autonomic neuropathy,https://www.mayoclinic.org/diseases-conditions/autonomic-neuropathy/symptoms-causes/syc-20369829,"Dizziness and fainting when standing, caused by a sudden drop in blood pressure. Urinary problems, such as difficulty starting urination, loss of bladder control, difficulty sensing a full bladder and inability to completely empty the bladder. Not being able to completely empty the bladder can lead to urinary tract infections. Sexual difficulties, including problems achieving or maintaining an erection (erectile dysfunction) or ejaculation problems. In women, problems include vaginal dryness, low libido and difficulty reaching orgasm. Difficulty digesting food, such as feeling full after a few bites of food, loss of appetite, diarrhea, constipation, abdominal bloating, nausea, vomiting, difficulty swallowing and heartburn. These problems are all due to changes in digestive function. Inability to recognize low blood sugar (hypoglycemia), because the warning signals, such as getting shaky, aren't there. Sweating problems, such as sweating too much or too little. These problems affect the ability to regulate body temperature. Sluggish pupil reaction, making it difficult to adjust from light to dark and seeing well when driving at night. Exercise intolerance, which can occur if your heart rate stays the same instead of adjusting to your activity level."
A,Avascular necrosis (osteonecrosis),https://www.mayoclinic.org/diseases-conditions/avascular-necrosis/symptoms-causes/syc-20369859,"Joint or bone trauma. An injury, such as a dislocated joint, might damage nearby blood vessels. Cancer treatments involving radiation. Radiation therapy can weaken bone and harm blood vessels. Fatty deposits in blood vessels. The fat, called lipids, can block small blood vessels. This can reduce the blood flow to bones. Certain diseases. Medical conditions, such as sickle cell anemia, lupus, antiphospholipid syndrome and Gaucher disease, among others, also can lessen blood flow to bone."
B,Baby acne,https://www.mayoclinic.org/diseases-conditions/baby-acne/symptoms-causes/syc-20369880,Baby acne Baby acne on cheek
B,Back pain,https://www.mayoclinic.org/diseases-conditions/back-pain/symptoms-causes/syc-20369906,"Lasts longer than a few weeks. Is severe and doesn't improve with rest. Spreads down one or both legs, especially if it goes below the knee. Causes weakness, numbness, or tingling in one or both legs. Is paired with unexplained weight loss."
B,Bacterial vaginosis,https://www.mayoclinic.org/diseases-conditions/bacterial-vaginosis/symptoms-causes/syc-20352279,"Thin, vaginal discharge that may be gray, white or green. Foul-smelling, ""fishy"" vaginal odor. Vaginal itching. Burning during urination."
B,Bad breath,https://www.mayoclinic.org/diseases-conditions/bad-breath/symptoms-causes/syc-20350922,"Food. The breakdown of food particles in and around your teeth can lead to more bacteria and cause a foul odor. Eating certain foods, such as onions, garlic and spices, also can cause bad breath. After you digest these foods, they enter your bloodstream, are carried to your lungs and affect your breath. Tobacco products. Smoking causes unpleasant mouth odor. Tobacco users also are more likely to have gum disease, which is another source of bad breath. Not keeping your mouth and teeth clean. If you don't brush and floss daily, food particles remain in your mouth, causing bad breath. A colorless, sticky film of bacteria called plaque forms on your teeth. If not brushed away, plaque can irritate your gums. Eventually, it can form plaque-filled pockets between your teeth and gums. The early stage of gum disease is known as gingivitis. Late-stage gum disease with bone loss is called periodontitis. Your tongue also can trap bacteria that produce odors. Dentures also can collect odor-causing bacteria and food particles, as can fixed or removable oral appliances such as braces that aren't cleaned regularly or don't fit properly. Dry mouth. Saliva helps cleanse your mouth, removing particles that cause bad odors. A condition called dry mouth or xerostomia (zeer-o-STOE-me-uh) can be a part of bad breath because you produce less saliva. Dry mouth naturally occurs during sleep, leading to ""morning breath."" It gets worse if you sleep with your mouth open. Constant dry mouth can be caused by a problem with the glands that produce saliva and by some diseases. Medicines. Some medicines can lead to bad breath by causing dry mouth. The body breaks down other medicines and releases chemicals that can be carried on your breath. Infections in your mouth. Surgical wounds after mouth surgery, such as tooth removal, as well as tooth decay, gum disease or mouth sores, can cause bad breath. Other mouth, nose and throat conditions. Small stones that form in the tonsils, called tonsil stones or tonsilloliths, are covered with bacteria that can cause bad breath. Infections, or constant swelling in the nose, sinuses or throat, can lead to postnasal drip. This is when fluid from your nose runs down the back of your throat. This condition also can cause bad breath. Other causes. Diseases such as some cancers can cause a distinctive breath odor. The same is true for disorders related to the body's process of breaking food down into energy. Constant heartburn, which is a symptom of gastroesophageal reflux disease or GERD, can lead to bad breath. A foreign body, such as a piece of food lodged in a nostril, can cause bad breath in young children."
